,node,intersectionCount,HouseCount,HomeCount,Population,AreaCode,StreetID,StartCount,FinishNode
5869,5869,2.0,,,,,,2.0,2.0
5870,5870,,,,,,,,
5871,5871,,,,,,,,
5872,5872,,,,,,,,
5873,5873,,,,,,,,
5874,5874,,,,,,,,
5875,5875,5.0,,,,,,6.0,7.0
5876,5876,,,,,,,,
5877,5877,,,,,,,,
5878,5878,,,,,,,,
5879,5879,,,,,,,,
5880,5880,,,,,,,,
5881,5881,,,,,,,,
5882,5882,,,,,,,,
5883,5883,,,,,,,,
5884,5884,,,,,,,,
5885,5885,,,,,,,,
5886,5886,,,,,,,,
5887,5887,,,,,,,,
5888,5888,,,,,,,,
5889,5889,,,,,,,,
5890,5890,,,,,,,,
5891,5891,,,,,,,,
5892,5892,,,,,,,,
5893,5893,,,,,,,,
5894,5894,,,,,,,,
5895,5895,,,,,,,,
5896,5896,,,,,,,,
5897,5897,,,,,,,,
5898,5898,,,,,,,,
5899,5899,,,,,,,,
5900,5900,,,,,,,,
5901,5901,,,,,,,,
5902,5902,,,,,,,,
5903,5903,,,,,,,,
5904,5904,,,,,,,,
5905,5905,,,,,,,,
5906,5906,,,,,,,,
5907,5907,,,,,,,,
5908,5908,,,,,,,,
5909,5909,,,,,,,,
5910,5910,,,,,,,,
5911,5911,,,,,,,,
5912,5912,,,,,,,,
5913,5913,,,,,,,,
5914,5914,,,,,,,,
5915,5915,,,,,,,,
5916,5916,,,,,,,,
5917,5917,,,,,,,,
5918,5918,,,,,,,,
5919,5919,7.0,,,,,,8.0,9.0
5920,5920,1.0,,,,,,2.0,1.0
5921,5921,2.0,32.0,4191.0,10802.0,1.0,100.0,4.0,4.0
5922,5922,2.0,3.0,307.0,791.0,1.0,100.0,4.0,3.0
5923,5923,,,,,,,,
5924,5924,2.0,,,,,,2.0,2.0
5925,5925,3.0,,,,,,4.0,5.0
5926,5926,7.0,,,,,,10.0,11.0
5927,5927,18.0,111.0,4331.0,8874.0,1.0,99.0,22.0,22.0
5928,5928,5.0,,,,,,7.0,8.0
5929,5929,8.0,16.0,1451.0,3758.0,1.0,100.0,12.0,12.0
5930,5930,2.0,39.0,1384.0,2918.0,1.0,99.0,4.0,2.0
5931,5931,1.0,,,,,,1.0,2.0
5932,5932,,,,,,,,
5933,5933,5.0,,,,,,9.0,9.0
5934,5934,5.0,,,,,,6.0,7.0
5935,5935,12.0,,,,,,18.0,16.0
5936,5936,5.0,,,,,,8.0,9.0
5937,5937,,4.0,389.0,795.0,1.0,117.0,,
5938,5938,3.0,,,,,,4.0,6.0
5939,5939,,,,,,,,
5940,5940,1.0,,,,,,2.0,1.0
5941,5941,5.0,14.0,884.0,2882.0,1.0,83.0,6.0,10.0
5942,5942,11.0,63.0,3073.0,6525.0,0.0,5.0,21.0,19.0
5943,5943,6.0,15.0,1208.0,3203.0,1.0,117.0,12.0,8.0
5944,5944,1.0,63.0,4592.0,12191.0,1.0,90.0,2.0,2.0
5945,5945,6.0,,,,,,11.0,11.0
5946,5946,3.0,45.0,2787.0,6034.0,1.0,78.0,3.0,6.0
5947,5947,5.0,18.0,1444.0,4657.0,1.0,117.0,9.0,8.0
5948,5948,4.0,,,,,,7.0,7.0
5949,5949,3.0,25.0,2282.0,6226.0,1.0,79.0,6.0,5.0
5950,5950,9.0,6.0,380.0,1067.0,2.0,143.0,15.0,15.0
5951,5951,10.0,10.0,1218.0,3719.0,2.0,138.0,18.0,18.0
5952,5952,8.0,,,,,,13.0,16.0
5953,5953,3.0,7.0,740.0,1963.0,2.0,153.0,4.0,3.0
5954,5954,6.0,7.0,1703.0,3762.0,2.0,152.0,9.0,8.0
5955,5955,17.0,,,,,,23.0,23.0
5956,5956,5.0,,,,,,8.0,7.0
5957,5957,3.0,4.0,385.0,801.0,2.0,157.0,4.0,6.0
5958,5958,,,,,,,,
5959,5959,,25.0,1217.0,3395.0,2.0,160.0,,
5960,5960,,,,,,,,
5961,5961,,23.0,1905.0,4512.0,2.0,168.0,,
5962,5962,1.0,7.0,667.0,1664.0,2.0,164.0,1.0,2.0
5963,5963,1.0,7.0,415.0,1027.0,2.0,166.0,1.0,1.0
5964,5964,,17.0,775.0,1837.0,2.0,159.0,,
5965,5965,,13.0,574.0,1361.0,2.0,159.0,,
5966,5966,2.0,,,,,,4.0,2.0
5967,5967,3.0,9.0,625.0,1548.0,2.0,166.0,4.0,3.0
5968,5968,,,,,,,,
5969,5969,,38.0,4237.0,8960.0,2.0,177.0,,
5970,5970,,28.0,3150.0,7078.0,2.0,166.0,,
5971,5971,,,,,,,,
5972,5972,,,,,,,,
5973,5973,,,,,,,,
5974,5974,,,,,,,,
5975,5975,,,,,,,,
5976,5976,,,,,,,,
5977,5977,,,,,,,,
5978,5978,,,,,,,,
5979,5979,,,,,,,,
5980,5980,,,,,,,,
5981,5981,3.0,,,,,,3.0,3.0
5982,5982,,,,,,,,
5983,5983,,,,,,,,
5984,5984,,,,,,,,
5985,5985,,,,,,,,
5986,5986,,,,,,,,
5987,5987,,,,,,,,
5988,5988,,,,,,,,
5989,5989,,,,,,,,
5990,5990,4.0,,,,,,4.0,4.0
5991,5991,,,,,,,,
5992,5992,,,,,,,,
5993,5993,,,,,,,,
5994,5994,,,,,,,,
5995,5995,,,,,,,,
5996,5996,,,,,,,,
5997,5997,,,,,,,,
5998,5998,,,,,,,,
5999,5999,,,,,,,,
6000,6000,,,,,,,,
6001,6001,,,,,,,,
6002,6002,,,,,,,,
6003,6003,,,,,,,,
6004,6004,,,,,,,,
6005,6005,,,,,,,,
6006,6006,2.0,,,,,,2.0,3.0
6007,6007,5.0,,,,,,6.0,6.0
6008,6008,,,,,,,,
6009,6009,,,,,,,,
6010,6010,,,,,,,,
6011,6011,4.0,,,,,,6.0,6.0
6012,6012,,,,,,,,
6013,6013,6.0,,,,,,8.0,7.0
6014,6014,8.0,,,,,,12.0,12.0
6015,6015,,,,,,,,
6016,6016,1.0,,,,,,2.0,1.0
6017,6017,,,,,,,,
6018,6018,1.0,,,,,,,2.0
6019,6019,3.0,,,,,,5.0,3.0
6020,6020,,,,,,,,
6021,6021,4.0,,,,,,6.0,5.0
6022,6022,3.0,18.0,1255.0,2998.0,1.0,100.0,5.0,6.0
6023,6023,1.0,,,,,,2.0,1.0
6024,6024,,,,,,,,
6025,6025,,,,,,,,
6026,6026,,,,,,,,
6027,6027,3.0,,,,,,5.0,4.0
6028,6028,,,,,,,,
6029,6029,,15.0,856.0,2206.0,1.0,100.0,,
6030,6030,,,,,,,,
6031,6031,,7.0,603.0,1453.0,1.0,70.0,,
6032,6032,,36.0,1654.0,3389.0,1.0,100.0,,
6033,6033,,13.0,708.0,2283.0,1.0,119.0,,
6034,6034,,,,,,,,
6035,6035,,,,,,,,
6036,6036,1.0,,,,,,2.0,1.0
6037,6037,5.0,,,,,,6.0,7.0
6038,6038,10.0,,,,,,17.0,17.0
6039,6039,,,,,,,,
6040,6040,,,,,,,,
6041,6041,1.0,3.0,501.0,1035.0,1.0,87.0,1.0,2.0
6042,6042,5.0,9.0,1017.0,2789.0,1.0,92.0,8.0,9.0
6043,6043,12.0,47.0,2721.0,8080.0,0.0,2.0,20.0,21.0
6044,6044,3.0,19.0,1833.0,4501.0,1.0,77.0,6.0,5.0
6045,6045,4.0,35.0,3209.0,7530.0,1.0,73.0,8.0,6.0
6046,6046,5.0,14.0,1108.0,3441.0,1.0,81.0,9.0,8.0
6047,6047,3.0,46.0,4612.0,15132.0,1.0,69.0,4.0,4.0
6048,6048,15.0,,,,,,25.0,24.0
6049,6049,12.0,7.0,1853.0,4733.0,1.0,89.0,20.0,20.0
6050,6050,7.0,,,,,,13.0,12.0
6051,6051,8.0,10.0,2059.0,5380.0,1.0,117.0,13.0,14.0
6052,6052,7.0,7.0,520.0,1148.0,2.0,152.0,12.0,11.0
6053,6053,1.0,3.0,354.0,1081.0,2.0,138.0,2.0,1.0
6054,6054,2.0,,,,,,4.0,3.0
6055,6055,6.0,3.0,926.0,2765.0,2.0,161.0,8.0,10.0
6056,6056,1.0,,,,,,1.0,1.0
6057,6057,1.0,,,,,,2.0,2.0
6058,6058,1.0,,,,,,2.0,2.0
6059,6059,,,,,,,,
6060,6060,1.0,,,,,,1.0,2.0
6061,6061,4.0,,,,,,5.0,6.0
6062,6062,1.0,,,,,,2.0,
6063,6063,,11.0,1340.0,2831.0,2.0,163.0,,
6064,6064,,9.0,1064.0,2654.0,2.0,164.0,,
6065,6065,,,,,,,,
6066,6066,,13.0,1454.0,3075.0,2.0,177.0,,
6067,6067,,,,,,,,
6068,6068,,,,,,,,
6069,6069,,,,,,,,
6070,6070,,,,,,,,
6071,6071,,,,,,,,
6072,6072,,,,,,,,
6073,6073,,,,,,,,
6074,6074,,,,,,,,
6075,6075,,,,,,,,
6076,6076,,,,,,,,
6077,6077,,,,,,,,
6078,6078,,,,,,,,
6079,6079,,,,,,,,
6080,6080,4.0,,,,,,6.0,4.0
6081,6081,3.0,,,,,,3.0,5.0
6082,6082,,,,,,,,
6083,6083,,,,,,,,
6084,6084,,,,,,,,
6085,6085,,,,,,,,
6086,6086,,,,,,,,
6087,6087,,,,,,,,
6088,6088,,,,,,,,
6089,6089,,,,,,,,
6090,6090,3.0,,,,,,2.0,3.0
6091,6091,2.0,,,,,,2.0,2.0
6092,6092,,,,,,,,
6093,6093,,,,,,,,
6094,6094,,,,,,,,
6095,6095,,,,,,,,
6096,6096,,,,,,,,
6097,6097,,,,,,,,
6098,6098,,,,,,,,
6099,6099,,,,,,,,
6100,6100,,,,,,,,
6101,6101,,,,,,,,
6102,6102,,,,,,,,
6103,6103,,,,,,,,
6104,6104,,,,,,,,
6105,6105,1.0,,,,,,1.0,1.0
6106,6106,,,,,,,,
6107,6107,,,,,,,,
6108,6108,,,,,,,,
6109,6109,,,,,,,,
6110,6110,,,,,,,,
6111,6111,,,,,,,,
6112,6112,,,,,,,,
6113,6113,6.0,,,,,,7.0,8.0
6114,6114,,,,,,,,
6115,6115,,,,,,,,
6116,6116,,,,,,,,
6117,6117,2.0,,,,,,2.0,2.0
6118,6118,3.0,,,,,,4.0,4.0
6119,6119,1.0,,,,,,1.0,1.0
6120,6120,2.0,6.0,362.0,837.0,1.0,103.0,3.0,3.0
6121,6121,,,,,,,,
6122,6122,3.0,14.0,1391.0,3585.0,1.0,100.0,3.0,3.0
6123,6123,1.0,,,,,,1.0,1.0
6124,6124,,,,,,,,
6125,6125,,,,,,,,
6126,6126,,,,,,,,
6127,6127,2.0,,,,,,4.0,4.0
6128,6128,1.0,,,,,,2.0,2.0
6129,6129,1.0,,,,,,1.0,2.0
6130,6130,1.0,,,,,,2.0,3.0
6131,6131,1.0,22.0,1236.0,2777.0,1.0,98.0,1.0,2.0
6132,6132,,,,,,,,
6133,6133,1.0,,,,,,1.0,2.0
6134,6134,2.0,,,,,,3.0,3.0
6135,6135,4.0,,,,,,6.0,6.0
6136,6136,1.0,,,,,,1.0,2.0
6137,6137,,,,,,,,
6138,6138,1.0,,,,,,1.0,1.0
6139,6139,1.0,,,,,,1.0,2.0
6140,6140,4.0,,,,,,6.0,6.0
6141,6141,12.0,8.0,422.0,1346.0,1.0,88.0,16.0,16.0
6142,6142,11.0,8.0,279.0,613.0,1.0,119.0,17.0,19.0
6143,6143,4.0,20.0,2550.0,6182.0,1.0,87.0,8.0,4.0
6144,6144,13.0,10.0,582.0,1223.0,1.0,92.0,20.0,23.0
6145,6145,19.0,42.0,4376.0,10371.0,1.0,82.0,27.0,27.0
6146,6146,5.0,11.0,897.0,2358.0,1.0,80.0,9.0,9.0
6147,6147,6.0,,,,,,9.0,10.0
6148,6148,7.0,,,,,,11.0,11.0
6149,6149,13.0,28.0,2682.0,5958.0,1.0,80.0,24.0,22.0
6150,6150,6.0,,,,,,9.0,9.0
6151,6151,6.0,,,,,,9.0,10.0
6152,6152,5.0,,,,,,9.0,8.0
6153,6153,,,,,,,,
6154,6154,3.0,,,,,,3.0,5.0
6155,6155,2.0,,,,,,4.0,3.0
6156,6156,,1.0,116.0,241.0,2.0,162.0,,
6157,6157,1.0,10.0,671.0,1393.0,2.0,162.0,1.0,2.0
6158,6158,2.0,25.0,2009.0,4168.0,2.0,162.0,3.0,4.0
6159,6159,,13.0,908.0,2265.0,2.0,164.0,,
6160,6160,1.0,,,,,,2.0,1.0
6161,6161,,,,,,,,
6162,6162,,,,,,,,
6163,6163,,13.0,1691.0,4008.0,2.0,159.0,,
6164,6164,,,,,,,,
6165,6165,,,,,,,,
6166,6166,1.0,34.0,1868.0,4109.0,2.0,175.0,,2.0
6167,6167,,34.0,2403.0,8007.0,2.0,176.0,,
6168,6168,,,,,,,,
6169,6169,,,,,,,,
6170,6170,,,,,,,,
6171,6171,,,,,,,,
6172,6172,,,,,,,,
6173,6173,,,,,,,,
6174,6174,,,,,,,,
6175,6175,,,,,,,,
6176,6176,,,,,,,,
6177,6177,,,,,,,,
6178,6178,,,,,,,,
6179,6179,,,,,,,,
6180,6180,,,,,,,,
6181,6181,1.0,,,,,,2.0,1.0
6182,6182,,,,,,,,
6183,6183,,,,,,,,
6184,6184,,,,,,,,
6185,6185,,,,,,,,
6186,6186,,,,,,,,
6187,6187,1.0,,,,,,2.0,2.0
6188,6188,2.0,,,,,,3.0,3.0
6189,6189,,,,,,,,
6190,6190,,,,,,,,
6191,6191,,,,,,,,
6192,6192,,,,,,,,
6193,6193,,,,,,,,
6194,6194,,,,,,,,
6195,6195,,,,,,,,
6196,6196,,,,,,,,
6197,6197,,,,,,,,
6198,6198,,,,,,,,
6199,6199,,,,,,,,
6200,6200,,,,,,,,
6201,6201,,,,,,,,
6202,6202,,,,,,,,
6203,6203,,,,,,,,
6204,6204,,,,,,,,
6205,6205,,,,,,,,
6206,6206,,,,,,,,
6207,6207,,,,,,,,
6208,6208,,,,,,,,
6209,6209,,,,,,,,
6210,6210,,,,,,,,
6211,6211,,,,,,,,
6212,6212,,,,,,,,
6213,6213,,,,,,,,
6214,6214,,,,,,,,
6215,6215,,,,,,,,
6216,6216,,,,,,,,
6217,6217,,,,,,,,
6218,6218,5.0,,,,,,6.0,8.0
6219,6219,,,,,,,,
6220,6220,1.0,,,,,,1.0,2.0
6221,6221,2.0,,,,,,3.0,3.0
6222,6222,3.0,,,,,,4.0,6.0
6223,6223,1.0,,,,,,2.0,2.0
6224,6224,1.0,,,,,,1.0,2.0
6225,6225,,,,,,,,
6226,6226,,,,,,,,
6227,6227,5.0,,,,,,6.0,7.0
6228,6228,1.0,,,,,,1.0,2.0
6229,6229,,74.0,3608.0,7589.0,1.0,98.0,,
6230,6230,2.0,19.0,1036.0,2179.0,1.0,98.0,2.0,2.0
6231,6231,,,,,,,,
6232,6232,,,,,,,,
6233,6233,,,,,,,,
6234,6234,3.0,,,,,,3.0,5.0
6235,6235,1.0,23.0,1908.0,4732.0,1.0,69.0,2.0,1.0
6236,6236,1.0,29.0,1401.0,3391.0,1.0,119.0,2.0,1.0
6237,6237,,,,,,,,
6238,6238,4.0,8.0,710.0,1478.0,1.0,125.0,7.0,7.0
6239,6239,,,,,,,,
6240,6240,1.0,,,,,,2.0,1.0
6241,6241,,9.0,618.0,1286.0,1.0,125.0,,
6242,6242,,3.0,352.0,1061.0,1.0,126.0,,
6243,6243,3.0,42.0,3602.0,10083.0,1.0,71.0,3.0,4.0
6244,6244,9.0,1.0,517.0,1558.0,1.0,126.0,12.0,11.0
6245,6245,,4.0,578.0,1210.0,1.0,125.0,,
6246,6246,1.0,,,,,,2.0,1.0
6247,6247,7.0,40.0,5133.0,11846.0,1.0,96.0,12.0,12.0
6248,6248,6.0,,,,,,10.0,9.0
6249,6249,7.0,,,,,,11.0,11.0
6250,6250,1.0,1.0,328.0,1095.0,2.0,140.0,1.0,1.0
6251,6251,1.0,,,,,,1.0,1.0
6252,6252,6.0,29.0,2270.0,5371.0,2.0,158.0,8.0,8.0
6253,6253,,,,,,,,
6254,6254,1.0,,,,,,1.0,2.0
6255,6255,7.0,,,,,,10.0,9.0
6256,6256,,7.0,643.0,1333.0,2.0,162.0,,
6257,6257,1.0,10.0,731.0,1516.0,2.0,162.0,1.0,1.0
6258,6258,,,,,,,,
6259,6259,,,,,,,,
6260,6260,,,,,,,,
6261,6261,,,,,,,,
6262,6262,1.0,,,,,,1.0,2.0
6263,6263,,,,,,,,
6264,6264,1.0,,,,,,1.0,2.0
6265,6265,,,,,,,,
6266,6266,3.0,,,,,,3.0,3.0
6267,6267,,,,,,,,
6268,6268,,,,,,,,
6269,6269,,,,,,,,
6270,6270,,,,,,,,
6271,6271,,,,,,,,
6272,6272,,,,,,,,
6273,6273,,,,,,,,
6274,6274,,,,,,,,
6275,6275,2.0,,,,,,2.0,2.0
6276,6276,,,,,,,,
6277,6277,,,,,,,,
6278,6278,,,,,,,,
6279,6279,1.0,,,,,,2.0,
6280,6280,2.0,,,,,,2.0,2.0
6281,6281,,,,,,,,
6282,6282,,,,,,,,
6283,6283,,,,,,,,
6284,6284,,,,,,,,
6285,6285,,,,,,,,
6286,6286,,,,,,,,
6287,6287,2.0,,,,,,4.0,4.0
6288,6288,,,,,,,,
6289,6289,,,,,,,,
6290,6290,,,,,,,,
6291,6291,,,,,,,,
6292,6292,,,,,,,,
6293,6293,1.0,,,,,,1.0,2.0
6294,6294,,,,,,,,
6295,6295,,,,,,,,
6296,6296,,,,,,,,
6297,6297,,,,,,,,
6298,6298,,,,,,,,
6299,6299,,,,,,,,
6300,6300,,,,,,,,
6301,6301,1.0,,,,,,2.0,
6302,6302,2.0,,,,,,3.0,2.0
6303,6303,,,,,,,,
6304,6304,,,,,,,,
6305,6305,1.0,,,,,,1.0,2.0
6306,6306,,,,,,,,
6307,6307,2.0,,,,,,3.0,2.0
6308,6308,,,,,,,,
6309,6309,1.0,,,,,,1.0,1.0
6310,6310,,,,,,,,
6311,6311,2.0,,,,,,2.0,2.0
6312,6312,2.0,,,,,,3.0,3.0
6313,6313,4.0,,,,,,6.0,6.0
6314,6314,1.0,,,,,,2.0,1.0
6315,6315,5.0,,,,,,5.0,6.0
6316,6316,2.0,,,,,,4.0,3.0
6317,6317,,,,,,,,
6318,6318,,,,,,,,
6319,6319,,,,,,,,
6320,6320,,,,,,,,
6321,6321,,,,,,,,
6322,6322,,14.0,769.0,2189.0,7.0,375.0,,
6323,6323,,,,,,,,
6324,6324,,,,,,,,
6325,6325,,,,,,,,
6326,6326,,,,,,,,
6327,6327,6.0,,,,,,7.0,7.0
6328,6328,2.0,,,,,,3.0,2.0
6329,6329,,17.0,905.0,1895.0,1.0,98.0,,
6330,6330,4.0,7.0,742.0,1592.0,1.0,132.0,5.0,6.0
6331,6331,,14.0,882.0,1855.0,1.0,98.0,,
6332,6332,,,,,,,,
6333,6333,2.0,37.0,1149.0,3002.0,1.0,69.0,3.0,3.0
6334,6334,3.0,,,,,,5.0,3.0
6335,6335,,,,,,,,
6336,6336,1.0,,,,,,1.0,2.0
6337,6337,,17.0,1067.0,2788.0,1.0,69.0,,
6338,6338,9.0,7.0,565.0,1704.0,1.0,126.0,11.0,14.0
6339,6339,,,,,,,,
6340,6340,1.0,,,,,,1.0,1.0
6341,6341,,,,,,,,
6342,6342,,,,,,,,
6343,6343,1.0,14.0,1457.0,3351.0,1.0,125.0,1.0,2.0
6344,6344,4.0,,,,,,8.0,6.0
6345,6345,4.0,,,,,,7.0,6.0
6346,6346,9.0,4.0,682.0,1427.0,1.0,125.0,13.0,15.0
6347,6347,4.0,11.0,1582.0,3293.0,1.0,126.0,5.0,7.0
6348,6348,3.0,17.0,1319.0,3416.0,1.0,94.0,4.0,5.0
6349,6349,12.0,3.0,294.0,887.0,1.0,131.0,14.0,18.0
6350,6350,,21.0,3174.0,6491.0,2.0,194.0,,
6351,6351,1.0,4.0,340.0,1135.0,2.0,140.0,1.0,1.0
6352,6352,4.0,,,,,,5.0,5.0
6353,6353,2.0,,,,,,3.0,3.0
6354,6354,1.0,,,,,,1.0,1.0
6355,6355,4.0,,,,,,6.0,4.0
6356,6356,,,,,,,,
6357,6357,3.0,8.0,439.0,972.0,2.0,154.0,4.0,4.0
6358,6358,1.0,15.0,1012.0,2240.0,2.0,154.0,2.0,2.0
6359,6359,,,,,,,,
6360,6360,1.0,9.0,1096.0,2945.0,2.0,164.0,2.0,2.0
6361,6361,,,,,,,,
6362,6362,,,,,,,,
6363,6363,,,,,,,,
6364,6364,1.0,,,,,,2.0,1.0
6365,6365,1.0,,,,,,1.0,2.0
6366,6366,,,,,,,,
6367,6367,,,,,,,,
6368,6368,,,,,,,,
6369,6369,,,,,,,,
6370,6370,,,,,,,,
6371,6371,,,,,,,,
6372,6372,,,,,,,,
6373,6373,,,,,,,,
6374,6374,,,,,,,,
6375,6375,2.0,,,,,,2.0,2.0
6376,6376,,,,,,,,
6377,6377,,,,,,,,
6378,6378,3.0,,,,,,3.0,4.0
6379,6379,,,,,,,,
6380,6380,,,,,,,,
6381,6381,1.0,,,,,,1.0,1.0
6382,6382,1.0,,,,,,2.0,1.0
6383,6383,,,,,,,,
6384,6384,1.0,,,,,,2.0,1.0
6385,6385,,,,,,,,
6386,6386,,,,,,,,
6387,6387,,,,,,,,
6388,6388,1.0,,,,,,2.0,1.0
6389,6389,,,,,,,,
6390,6390,,,,,,,,
6391,6391,,,,,,,,
6392,6392,,,,,,,,
6393,6393,4.0,,,,,,4.0,4.0
6394,6394,4.0,,,,,,3.0,3.0
6395,6395,,,,,,,,
6396,6396,,,,,,,,
6397,6397,,,,,,,,
6398,6398,,,,,,,,
6399,6399,,,,,,,,
6400,6400,,,,,,,,
6401,6401,,,,,,,,
6402,6402,3.0,,,,,,2.0,4.0
6403,6403,,,,,,,,
6404,6404,,,,,,,,
6405,6405,1.0,,,,,,1.0,1.0
6406,6406,,,,,,,,
6407,6407,,,,,,,,
6408,6408,,,,,,,,
6409,6409,,,,,,,,
6410,6410,,,,,,,,
6411,6411,,,,,,,,
6412,6412,3.0,,,,,,5.0,5.0
6413,6413,4.0,,,,,,6.0,6.0
6414,6414,1.0,,,,,,1.0,1.0
6415,6415,,,,,,,,
6416,6416,,,,,,,,
6417,6417,,,,,,,,
6418,6418,1.0,,,,,,1.0,2.0
6419,6419,1.0,,,,,,1.0,2.0
6420,6420,1.0,,,,,,2.0,1.0
6421,6421,,,,,,,,
6422,6422,1.0,7.0,720.0,2061.0,7.0,374.0,2.0,2.0
6423,6423,1.0,,,,,,2.0,2.0
6424,6424,1.0,33.0,1193.0,2722.0,7.0,374.0,2.0,1.0
6425,6425,1.0,,,,,,1.0,2.0
6426,6426,1.0,,,,,,1.0,3.0
6427,6427,3.0,,,,,,6.0,4.0
6428,6428,1.0,,,,,,2.0,1.0
6429,6429,,9.0,452.0,951.0,1.0,98.0,,
6430,6430,,,,,,,,
6431,6431,,,,,,,,
6432,6432,,,,,,,,
6433,6433,,,,,,,,
6434,6434,2.0,,,,,,2.0,2.0
6435,6435,,,,,,,,
6436,6436,,62.0,4309.0,10638.0,1.0,69.0,,
6437,6437,1.0,,,,,,,2.0
6438,6438,8.0,,,,,,9.0,10.0
6439,6439,,10.0,729.0,1807.0,1.0,69.0,,
6440,6440,4.0,19.0,1746.0,4108.0,1.0,69.0,4.0,8.0
6441,6441,,,,,,,,
6442,6442,,16.0,1314.0,3119.0,1.0,122.0,,
6443,6443,,,,,,,,
6444,6444,,,,,,,,
6445,6445,9.0,,,,,,14.0,13.0
6446,6446,,46.0,3218.0,6704.0,1.0,74.0,,
6447,6447,2.0,16.0,1082.0,2827.0,1.0,124.0,3.0,3.0
6448,6448,1.0,17.0,1404.0,4030.0,1.0,120.0,2.0,1.0
6449,6449,6.0,38.0,3254.0,8633.0,1.0,93.0,8.0,12.0
6450,6450,3.0,14.0,1256.0,2708.0,2.0,139.0,6.0,5.0
6451,6451,,9.0,810.0,1725.0,2.0,139.0,,
6452,6452,2.0,4.0,297.0,625.0,1.0,95.0,2.0,2.0
6453,6453,3.0,,,,,,4.0,5.0
6454,6454,,4.0,1409.0,3287.0,2.0,154.0,,
6455,6455,7.0,,,,,,8.0,9.0
6456,6456,,9.0,659.0,1459.0,2.0,154.0,,
6457,6457,,12.0,911.0,2016.0,2.0,154.0,,
6458,6458,2.0,,,,,,3.0,3.0
6459,6459,,7.0,508.0,1410.0,2.0,172.0,,
6460,6460,2.0,10.0,618.0,1715.0,2.0,172.0,3.0,2.0
6461,6461,,22.0,1414.0,3297.0,2.0,173.0,,
6462,6462,,,,,,,,
6463,6463,,,,,,,,
6464,6464,1.0,,,,,,2.0,1.0
6465,6465,1.0,,,,,,2.0,2.0
6466,6466,,,,,,,,
6467,6467,,,,,,,,
6468,6468,,,,,,,,
6469,6469,,,,,,,,
6470,6470,,,,,,,,
6471,6471,,,,,,,,
6472,6472,,,,,,,,
6473,6473,,,,,,,,
6474,6474,,,,,,,,
6475,6475,,,,,,,,
6476,6476,2.0,,,,,,1.0,3.0
6477,6477,3.0,,,,,,3.0,3.0
6478,6478,,,,,,,,
6479,6479,1.0,,,,,,1.0,1.0
6480,6480,,,,,,,,
6481,6481,,,,,,,,
6482,6482,1.0,,,,,,1.0,1.0
6483,6483,1.0,,,,,,1.0,2.0
6484,6484,1.0,,,,,,2.0,1.0
6485,6485,,,,,,,,
6486,6486,,,,,,,,
6487,6487,2.0,,,,,,4.0,4.0
6488,6488,,,,,,,,
6489,6489,,,,,,,,
6490,6490,,,,,,,,
6491,6491,,,,,,,,
6492,6492,,,,,,,,
6493,6493,,,,,,,,
6494,6494,,,,,,,,
6495,6495,3.0,,,,,,3.0,3.0
6496,6496,1.0,,,,,,1.0,
6497,6497,,,,,,,,
6498,6498,,,,,,,,
6499,6499,,,,,,,,
6500,6500,,,,,,,,
6501,6501,,,,,,,,
6502,6502,,,,,,,,
6503,6503,,,,,,,,
6504,6504,,,,,,,,
6505,6505,,,,,,,,
6506,6506,,,,,,,,
6507,6507,,,,,,,,
6508,6508,,,,,,,,
6509,6509,,,,,,,,
6510,6510,,,,,,,,
6511,6511,,,,,,,,
6512,6512,,,,,,,,
6513,6513,,,,,,,,
6514,6514,2.0,,,,,,3.0,2.0
6515,6515,,,,,,,,
6516,6516,3.0,,,,,,3.0,3.0
6517,6517,9.0,,,,,,15.0,14.0
6518,6518,,,,,,,,
6519,6519,10.0,12.0,1126.0,3176.0,7.0,376.0,16.0,17.0
6520,6520,2.0,,,,,,3.0,2.0
6521,6521,4.0,4.0,113.0,319.0,7.0,405.0,7.0,7.0
6522,6522,4.0,24.0,1394.0,3664.0,7.0,374.0,8.0,8.0
6523,6523,2.0,2.0,80.0,174.0,7.0,396.0,3.0,4.0
6524,6524,2.0,,,,,,3.0,4.0
6525,6525,2.0,,,,,,4.0,4.0
6526,6526,2.0,29.0,675.0,1932.0,7.0,374.0,4.0,4.0
6527,6527,9.0,11.0,307.0,866.0,7.0,376.0,11.0,12.0
6528,6528,6.0,,,,,,10.0,8.0
6529,6529,2.0,,,,,,3.0,4.0
6530,6530,4.0,,,,,,7.0,7.0
6531,6531,4.0,,,,,,5.0,6.0
6532,6532,3.0,,,,,,5.0,4.0
6533,6533,1.0,,,,,,1.0,2.0
6534,6534,4.0,,,,,,8.0,8.0
6535,6535,2.0,,,,,,2.0,3.0
6536,6536,4.0,,,,,,7.0,5.0
6537,6537,3.0,,,,,,6.0,4.0
6538,6538,8.0,,,,,,15.0,15.0
6539,6539,,,,,,,,
6540,6540,3.0,,,,,,6.0,5.0
6541,6541,4.0,,,,,,8.0,6.0
6542,6542,2.0,,,,,,4.0,2.0
6543,6543,5.0,,,,,,7.0,9.0
6544,6544,6.0,,,,,,11.0,11.0
6545,6545,5.0,,,,,,9.0,10.0
6546,6546,5.0,,,,,,8.0,9.0
6547,6547,9.0,,,,,,15.0,17.0
